condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
idle,4160,87541783.518,87544106.768,88556564,1,false
idle,4161,87562326.328,87564611.707,88577052,1,false
idle,4162,87583136.159,87585035.316,88597852,1,false
idle,4163,87603177.627,87605490.782,88617876,1,false
idle,4164,87623685.539,87626003.624,88638364,1,false
idle,4165,87644204.477,87646342.358,88658864,1,false
idle,4166,87664540.636,87667005.458,88679188,1,false
idle,4167,87685251.776,87687420.350,88699868,1,false
idle,4168,87705625.861,87707905.086,88720224,1,false
idle,4169,87726140.598,87728416.755,88740720,1,false
idle,4170,87746629.801,87748871.218,88761188,1,false
idle,4171,87767072.612,87769358.115,88781608,1,false
idle,4172,87787574.149,87789702.992,88802096,1,false
idle,4173,87807908.727,87810273.616,88822404,1,false
idle,4174,87828470.770,87830785.581,88842940,1,false
idle,4175,87848995.338,87851075.947,88863456,1,false
idle,4176,87869241.843,87871573.595,88883676,1,false
idle,4177,87889722.809,87892084.481,88904212,1,false
idle,4178,87910243.360,87912447.104,88924636,1,false
idle,4179,87930599.796,87932901.326,88944976,1,false
idle,4180,87951059.846,87953420.183,88965416,1,false
idle,4181,87971583.250,87973893.023,88985924,1,false
idle,4182,87992039.892,87994432.984,89006356,1,false
idle,4183,88012603.194,88014936.069,89026900,1,false
idle,4184,88033105.601,88035453.470,89047380,1,false
idle,4185,88053612.387,88055927.987,89067868,1,false
idle,4186,88074093.902,88076290.220,89088332,1,false
idle,4187,88094438.270,88096763.127,89108664,1,false
idle,4188,88114955.419,88117356.706,89129148,1,false
idle,4189,88135511.290,88137809.776,89149684,1,false
idle,4190,88155940.546,88158287.481,89170096,1,false
idle,4191,88176440.415,88178740.876,89190572,1,false
idle,4192,88196897.012,88199282.009,89211012,1,false
idle,4193,88217401.792,88219675.206,89231504,1,false
idle,4194,88237836.386,88240198.783,89251916,1,false
idle,4195,88258532.602,88260805.346,89272592,1,false
idle,4196,88278964.417,88281147.596,89293000,1,false
idle,4197,88299294.909,88301612.444,89313312,1,false
idle,4198,88319790.700,88322087.470,89333784,1,false
idle,4199,88340320.169,88342642.565,89354280,1,false
idle,4200,88360807.669,88363063.792,89374768,1,false
idle,4201,88381225.339,88383518.160,89395160,1,false
idle,4202,88401679.778,88404021.183,89415596,1,false
idle,4203,88422196.942,88424495.231,89436096,1,false
idle,4204,88442652.490,88444963.305,89456536,1,false
idle,4205,88463125.581,88465614.966,89476980,1,false
idle,4206,88483824.710,88486028.827,89497664,1,false
idle,4207,88504278.793,88506529.239,89518104,1,false
idle,4208,88524733.596,88527060.509,89538596,1,false
idle,4209,88545289.308,88547488.674,89559068,1,false
idle,4210,88565724.269,88568040.169,89579548,1,false
idle,4211,88586252.339,88588515.395,89599988,1,false
idle,4212,88606735.448,88609054.242,89620516,1,false
idle,4213,88627258.153,88629514.459,89640948,1,false
idle,4214,88647806.209,88649910.220,89661484,1,false
idle,4215,88668126.644,88670449.675,89681784,1,false
idle,4216,88688663.559,88690846.700,89702296,1,false
idle,4217,88709092.794,88711402.136,89722712,1,false
idle,4218,88729614.945,88731851.559,89743212,1,false
idle,4219,88750079.991,88752422.853,89763652,1,false
idle,4220,88770644.787,88772898.084,89784196,1,false
idle,4221,88791112.022,88793275.532,89804648,1,false
idle,4222,88811469.633,88813831.022,89824980,1,false
idle,4223,88832125.350,88834291.231,89845624,1,false
idle,4224,88852522.243,88854666.658,89865992,1,false
idle,4225,88872867.671,88875169.256,89886320,1,false
idle,4226,88893376.954,88895665.630,89906812,1,false
idle,4227,88913868.931,88916161.919,89927280,1,false
idle,4228,88934368.723,88936638.581,89947760,1,false
idle,4229,88954850.689,88957125.019,89968220,1,false
idle,4230,88975488.756,88977595.822,89988840,1,false
idle,4231,88995778.674,88998030.550,90009124,1,false
idle,4232,89016228.433,89018636.299,90029544,1,false
idle,4233,89036818.987,89039098.571,90050116,1,false
idle,4234,89057287.738,89059526.984,90070560,1,false
idle,4235,89077716.392,89080385.367,90090964,1,false
idle,4236,89098603.285,89100481.578,90111832,1,false
idle,4237,89119667.135,89120988.657,90132884,1,false
idle,4238,89140189.358,89145531.897,90153380,1,false
idle,4239,89160730.236,89166018.871,90173960,1,false
idle,4240,89181216.389,89186476.683,90194372,1,false
idle,4241,89201665.429,89206931.860,90214796,1,false
idle,4242,89222256.464,89227895.186,90235368,1,false
idle,4243,89243110.064,89247785.398,90256200,1,false
idle,4244,89263947.272,89268278.292,90277016,1,false
idle,4245,89284441.709,89288768.753,90297496,1,false
idle,4246,89304923.778,89309179.074,90317956,1,false
idle,4247,89325417.908,89329798.573,90338372,1,false
idle,4248,89345978.084,89350402.449,90358964,1,false
idle,4249,89366589.565,89370776.824,90379560,1,false
idle,4250,89387258.248,89391801.516,90400212,1,false
idle,4251,89408405.957,89412144.179,90421340,1,false
idle,4252,89428606.878,89432445.233,90441508,1,false
idle,4253,89448871.497,89452833.746,90461764,1,false
idle,4254,89469337.517,89473826.020,90482196,1,false
idle,4255,89490412.356,89494040.529,90503260,1,false
idle,4256,89511532.735,89514539.549,90524360,1,false
idle,4257,89531948.787,89534605.302,90544760,1,false
idle,4258,89552799.971,89554891.314,90565584,1,false
idle,4259,89572891.733,89575444.055,90585664,1,false
idle,4260,89593640.611,89595965.186,90606384,1,false
idle,4261,89614155.975,89616352.739,90626884,1,false
idle,4262,89634530.802,89637142.617,90647240,1,false
idle,4263,89655501.365,89657612.761,90668184,1,false
idle,4264,89676173.611,89678344.715,90688844,1,false
idle,4265,89696597.636,89698619.042,90709244,1,false
idle,4266,89716866.636,89719337.020,90729500,1,false
idle,4267,89737605.991,89739923.041,90750208,1,false
idle,4268,89758399.978,89760119.624,90770984,1,false
idle,4269,89778616.778,89780900.192,90791184,1,false
idle,4270,89799490.498,89801243.642,90812036,1,false
idle,4271,89820486.983,89825937.903,90833016,1,false
idle,4272,89841517.548,89846348.541,90854020,1,false
idle,4273,89861716.223,89867186.921,90874200,1,false
idle,4274,89882679.032,89886949.891,90895144,1,false
idle,4275,89903200.047,89907253.293,90915644,1,false
idle,4276,89923431.637,89927672.320,90935856,1,false
idle,4277,89943868.200,89948139.305,90956268,1,false
idle,4278,89964317.982,89968682.092,90976696,1,false
idle,4279,89984885.196,89989138.992,90997248,1,false
idle,4280,90005321.004,90009585.024,91017660,1,false
idle,4281,90025733.933,90030139.332,91038112,1,false
idle,4282,90046324.527,90050524.571,91058620,1,false
idle,4283,90066799.290,90071187.036,91079080,1,false
idle,4284,90087360.063,90091566.879,91099624,1,false
idle,4285,90107742.577,90111982.627,91120028,1,false
idle,4286,90128134.980,90132429.750,91140360,1,false
idle,4287,90148574.930,90152939.233,91160780,1,false
idle,4288,90169080.720,90173450.076,91181268,1,false
idle,4289,90189603.168,90193982.623,91201772,1,false
idle,4290,90210145.065,90214363.198,91222288,1,false
idle,4291,90230569.622,90235047.316,91242688,1,false
idle,4292,90251222.587,90255377.244,91263324,1,false
idle,4293,90271559.752,90275928.541,91283640,1,false
idle,4294,90292128.879,90296413.802,91304188,1,false
idle,4295,90312595.874,90316880.520,91324640,1,false
idle,4296,90333038.878,90337290.696,91345056,1,false
idle,4297,90353396.273,90357703.335,91365400,1,false
idle,4298,90373850.300,90378266.309,91385836,1,false
idle,4299,90394543.749,90398702.471,91406508,1,false
idle,4300,90414848.942,90419194.983,91426792,1,false
idle,4301,90435334.455,90439675.169,91447260,1,false
idle,4302,90455816.541,90460055.196,91467716,1,false
idle,4303,90476203.255,90480599.548,91488084,1,false
idle,4304,90496745.474,90501082.866,91508652,1,false
idle,4305,90517223.475,90521488.125,91529068,1,false
idle,4306,90537628.870,90541976.699,91549448,1,false
idle,4307,90558124.603,90562459.578,91569928,1,false
idle,4308,90578605.339,90582918.962,91590388,1,false
idle,4309,90599135.728,90603407.044,91610896,1,false
idle,4310,90619570.870,90623890.114,91631316,1,false
idle,4311,90640041.047,90644389.377,91651764,1,false
idle,4312,90660537.393,90664841.752,91672236,1,false
idle,4313,90681000.317,90685325.907,91692684,1,false
idle,4314,90701478.984,90705863.103,91713140,1,false
idle,4315,90722029.231,90726281.849,91733672,1,false
idle,4316,90742419.249,90746762.457,91754040,1,false
idle,4317,90762922.448,90767254.303,91774524,1,false
idle,4318,90783417.174,90787751.591,91794996,1,false
idle,4319,90803917.513,90808186.676,91815480,1,false
idle,4320,90824357.147,90828671.962,91835900,1,false
idle,4321,90844842.851,90849137.547,91856364,1,false
idle,4322,90865303.379,90869623.707,91876804,1,false
idle,4323,90885785.571,90890125.989,91897272,1,false
idle,4324,90906295.257,90910742.297,91917752,1,false
idle,4325,90926905.166,90931149.660,91938348,1,false
idle,4326,90947315.061,90951561.541,91958736,1,false
idle,4327,90967720.030,90972029.540,91979192,1,false
idle,4328,90988177.625,90992532.971,91999560,1,false
idle,4329,91008680.377,91013023.712,92020040,1,false
idle,4330,91029169.477,91033501.138,92040508,1,false
idle,4331,91049641.527,91053939.479,92060964,1,false
idle,4332,91070081.342,91074530.115,92081380,1,false
idle,4333,91090670.727,91094982.928,92101948,1,false
idle,4334,91111128.734,91115513.029,92122388,1,false
idle,4335,91131664.423,91135975.236,92142908,1,false
idle,4336,91152130.048,91156473.945,92163356,1,false
idle,4337,91172624.692,91176860.453,92183828,1,false
idle,4338,91193002.457,91197323.516,92204188,1,false
idle,4339,91213467.670,91217860.918,92224628,1,false
idle,4340,91234002.106,91238277.159,92245140,1,false
idle,4341,91254416.114,91258759.760,92265536,1,false
idle,4342,91274914.099,91279206.321,92286016,1,false
idle,4343,91295337.631,91299720.465,92306416,1,false
idle,4344,91315869.241,91320201.724,92326940,1,false
idle,4345,91336337.624,91340676.835,92347376,1,false
idle,4346,91356840.840,91361162.988,92367860,1,false
idle,4347,91377354.202,91381646.448,92388356,1,false
idle,4348,91397811.083,91402106.047,92408784,1,false
idle,4349,91418266.260,91422574.448,92429228,1,false
idle,4350,91438737.172,91443063.761,92449724,1,false
idle,4351,91459216.979,91463632.180,92470136,1,false
idle,4352,91479775.110,91484143.214,92490680,1,false
idle,4353,91500286.701,91504592.329,92511168,1,false
idle,4354,91520733.511,91525061.139,92531644,1,false
idle,4355,91541203.699,91545517.563,92552040,1,false
idle,4356,91561660.508,91566019.529,92572480,1,false
idle,4357,91582161.339,91586475.581,92592964,1,false
idle,4358,91602617.896,91606954.825,92613392,1,false
idle,4359,91623096.992,91627443.939,92633856,1,false
idle,4360,91643588.534,91647920.858,92654328,1,false
idle,4361,91664064.464,91668408.721,92674780,1,false
idle,4362,91684551.999,91688923.974,92695256,1,false
idle,4363,91705067.048,91709350.908,92715740,1,false
idle,4364,91725493.315,91729807.251,92736148,1,false
idle,4365,91745949.417,91750316.563,92756588,1,false
idle,4366,91766458.210,91770787.826,92777080,1,false
idle,4367,91786936.375,91791269.270,92797532,1,false
idle,4368,91807411.704,91811737.316,92817988,1,false
idle,4369,91827916.260,91832310.616,92838472,1,false
idle,4370,91848603.342,91852767.759,92859140,1,false
idle,4371,91868942.734,91873159.813,92879456,1,false
idle,4372,91889358.877,91893770.559,92899860,1,false
idle,4373,91909949.255,91914269.471,92920428,1,false
idle,4374,91930450.639,91934786.282,92940904,1,false
idle,4375,91951299.839,91955303.103,92961736,1,false
idle,4376,91971526.722,91975823.644,92981952,1,false
idle,4377,91992019.364,91996249.888,93002420,1,false
idle,4378,92012459.357,92016736.271,93022832,1,false
idle,4379,92032923.069,92037213.243,93043276,1,false
idle,4380,92053360.215,92057740.312,93063700,1,false
idle,4381,92073933.636,92078012.331,93084252,1,false
idle,4382,92094190.354,92098711.735,93104484,1,false
idle,4383,92114900.543,92119001.646,93125180,1,false
idle,4384,92135171.076,92139438.348,93145424,1,false
idle,4385,92155596.742,92159987.985,93165836,1,false
idle,4386,92176178.404,92180538.429,93186400,1,false
idle,4387,92196712.389,92201027.324,93206984,1,false
idle,4388,92217227.948,92221451.085,93227400,1,false
idle,4389,92237636.018,92241901.256,93247792,1,false
idle,4390,92258100.645,92262286.347,93268232,1,false
idle,4391,92278481.110,92282865.591,93288596,1,false
idle,4392,92299090.738,92303455.415,93309180,1,false
idle,4393,92319635.311,92323847.272,93329716,1,false
idle,4394,92340048.965,92344251.002,93350104,1,false
idle,4395,92360427.420,92364614.842,93370464,1,false
idle,4396,92380766.509,92385190.994,93390796,1,false
idle,4397,92401366.929,92405656.007,93411360,1,false
idle,4398,92421806.648,92426688.913,93431788,1,false
idle,4399,92442119.972,92446838.730,93452072,1,false
idle,4400,92462290.500,92467742.410,93472224,1,false
idle,4401,92483155.657,92488045.439,93493064,1,false
idle,4402,92503466.561,92508536.929,93513360,1,false
idle,4403,92524169.319,92529217.792,93534040,1,false
idle,4404,92545095.281,92549271.376,93554948,1,false
idle,4405,92565773.059,92569980.435,93575616,1,false
idle,4406,92586577.591,92590533.321,93596392,1,false
idle,4407,92607131.654,92611213.234,93616920,1,false
idle,4408,92627810.703,92631520.043,93637588,1,false
idle,4409,92648830.345,92651526.794,93658580,1,false
idle,4410,92669710.390,92671925.497,93679508,1,false
idle,4411,92690096.234,92692389.845,93699812,1,false
idle,4412,92710542.897,92712824.186,93720236,1,false
idle,4413,92730986.612,92733376.851,93740660,1,false
idle,4414,92751608.690,92753747.569,93761260,1,false
idle,4415,92771915.132,92774236.340,93781548,1,false
idle,4416,92792424.162,92794676.906,93802036,1,false
idle,4417,92812838.839,92815151.215,93822432,1,false
idle,4418,92833303.915,92835617.234,93842880,1,false
idle,4419,92853764.551,92856141.239,93863328,1,false
idle,4420,92874288.065,92876573.492,93883816,1,false
idle,4421,92894742.930,92897101.265,93904296,1,false
idle,4422,92915295.671,92917570.395,93924788,1,false
idle,4423,92935752.073,92938058.097,93945252,1,false
idle,4424,92956226.666,92958530.936,93965680,1,false
idle,4425,92976708.985,92979125.087,93986216,1,false
idle,4426,92997365.186,93000047.805,94006776,1,false
idle,4427,93017454.076,93020571.109,94026844,1,false
idle,4428,93037813.335,93040738.387,94047176,1,false
idle,4429,93057880.379,93060968.939,94067232,1,false
idle,4430,93078144.910,93081394.895,94087480,1,false
idle,4431,93098574.488,93101891.229,94107888,1,false
idle,4432,93119057.797,93122371.163,94128348,1,false
idle,4433,93139553.337,93142840.850,94148820,1,false
idle,4434,93160008.673,93163346.940,94169264,1,false
idle,4435,93180525.184,93183840.532,94189756,1,false
idle,4436,93201013.655,93204282.126,94210224,1,false
idle,4437,93221446.938,93224742.265,94230640,1,false
idle,4438,93241907.073,93245240.555,94251076,1,false
idle,4439,93262407.114,93265729.542,94271560,1,false
idle,4440,93282907.937,93286298.278,94292036,1,false
idle,4441,93303489.031,93306755.219,94312596,1,false
idle,4442,93323976.427,93327251.394,94333064,1,false
idle,4443,93344452.021,93347744.328,94353524,1,false
idle,4444,93364914.536,93368096.347,94373960,1,false
idle,4445,93385250.817,93388584.824,94394280,1,false
idle,4446,93405771.653,93409051.555,94414792,1,false
idle,4447,93426204.568,93429522.656,94435196,1,false
idle,4448,93446671.811,93450005.729,94455640,1,false
idle,4449,93467154.152,93470489.382,94476100,1,false
idle,4450,93487647.900,93490970.554,94496584,1,false
idle,4451,93508131.239,93511441.305,94517044,1,false
idle,4452,93528593.621,93531917.410,94537480,1,false
idle,4453,93549075.226,93552407.679,94557948,1,false
idle,4454,93569557.367,93572880.915,94578408,1,false
idle,4455,93590033.703,93593422.639,94598864,1,false
idle,4456,93610581.010,93613928.993,94619392,1,false
idle,4457,93631089.068,93634396.217,94639876,1,false
idle,4458,93651545.458,93654908.077,94660320,1,false
idle,4459,93672055.989,93675364.213,94680808,1,false
idle,4460,93692514.977,93695908.865,94701248,1,false
idle,4461,93713056.744,93716329.196,94721768,1,false
idle,4462,93733489.731,93737022.999,94742180,1,false
idle,4463,93754237.311,93757282.654,94762904,1,false
idle,4464,93774458.950,93777663.187,94783112,1,false
idle,4465,93794824.113,93798173.271,94803456,1,false
idle,4466,93815345.516,93818742.857,94823960,1,false
idle,4467,93835899.457,93839360.438,94844492,1,false
idle,4468,93856541.822,93859836.421,94865116,1,false
idle,4469,93877032.068,93880325.828,94885580,1,false
idle,4470,93897507.077,93900841.222,94906036,1,false
idle,4471,93918023.518,93921325.868,94926532,1,false
idle,4472,93938520.715,93941802.033,94947008,1,false
idle,4473,93958993.171,93962292.392,94967464,1,false
idle,4474,93979456.471,93982689.751,94987908,1,false
idle,4475,93999839.344,94003105.535,95008272,1,false
idle,4476,94020254.629,94023608.916,95028668,1,false
idle,4477,94040754.874,94044070.333,95049164,1,false
idle,4478,94061218.075,94064536.788,95069592,1,false
idle,4479,94081686.056,94085027.829,95090048,1,false
idle,4480,94102173.322,94105503.968,95110500,1,false
idle,4481,94122647.537,94125972.758,95130956,1,false
idle,4482,94143118.981,94146485.457,95151412,1,false
idle,4483,94163633.401,94167037.713,95171908,1,false
idle,4484,94184183.371,94187354.470,95192428,1,false
idle,4485,94204498.771,94207931.922,95212732,1,false
idle,4486,94225081.985,94228344.260,95233296,1,false
idle,4487,94245580.963,94249000.422,95253768,1,false
idle,4488,94266228.778,94269447.403,95274392,1,false
idle,4489,94286636.139,94289922.835,95294780,1,false
idle,4490,94307147.817,94310387.162,95315280,1,false
idle,4491,94327639.561,94331212.751,95335744,1,false
idle,4492,94348556.139,94351340.433,95356640,1,false
idle,4493,94369505.697,94371670.688,95377572,1,false
idle,4494,94389829.013,94392670.969,95397880,1,false
idle,4495,94410871.146,94413193.893,95418896,1,false
idle,4496,94431683.153,94433806.307,95439700,1,false
idle,4497,94452105.255,94453739.116,95460096,1,false
idle,4498,94472937.582,94474221.192,95480908,1,false
idle,4499,94493416.845,94494637.760,95501364,1,false
idle,4500,94514163.734,94519836.676,95522092,1,false
idle,4501,94534256.463,94536079.510,95542164,1,false
idle,4502,94554609.050,94556542.268,95562492,1,false
idle,4503,94575136.783,94577268.513,95583004,1,false
idle,4504,94595918.549,94601744.470,95603760,1,false
idle,4505,94615921.169,94617875.702,95623740,1,false
idle,4506,94636192.201,94638613.753,95643996,1,false
idle,4507,94656836.195,94658613.174,95664616,1,false
idle,4508,94677838.728,94683111.530,95685600,1,false
idle,4509,94698350.918,94703718.406,95706100,1,false
idle,4510,94719249.977,94724132.384,95726976,1,false
idle,4511,94739265.177,94744569.576,95746972,1,false
idle,4512,94759792.650,94765137.511,95767472,1,false
idle,4513,94780433.573,94785569.777,95788100,1,false
idle,4514,94800789.474,94806038.811,95808432,1,false
idle,4515,94821271.954,94826515.380,95828900,1,false
idle,4516,94841719.804,94847024.676,95849376,1,false
idle,4517,94862242.655,94867481.521,95869828,1,false
idle,4518,94882687.041,94887905.647,95890256,1,false
idle,4519,94903129.526,94908389.376,95910676,1,false
idle,4520,94923578.937,94928862.359,95931100,1,false
idle,4521,94944078.242,94949454.235,95951584,1,false
idle,4522,94964964.595,94969904.733,95972452,1,false
idle,4523,94985175.471,94990374.629,95992636,1,false
idle,4524,95005596.917,95010848.516,96013044,1,false
idle,4525,95026420.057,95031298.708,96033836,1,false
idle,4526,95046441.294,95051706.242,96053844,1,false
idle,4527,95066978.874,95072285.122,96074360,1,false
idle,4528,95087485.359,95092695.346,96094848,1,false
idle,4529,95107909.814,95113200.692,96115252,1,false
idle,4530,95128415.844,95133671.934,96135740,1,false
idle,4531,95148882.866,95154156.573,96156188,1,false
idle,4532,95169360.188,95174603.372,96176644,1,false
idle,4533,95189822.411,95195088.257,96197088,1,false
idle,4534,95210287.118,95215597.999,96217528,1,false
idle,4535,95230822.123,95236079.960,96238044,1,false
idle,4536,95251405.612,95256458.126,96258608,1,false
idle,4537,95271664.301,95276921.588,96278848,1,false
idle,4538,95292162.499,95297395.947,96299320,1,false
idle,4539,95312603.494,95313848.192,96319748,1,false
idle,4540,95333207.861,95338518.209,96340324,1,false
idle,4541,95353783.505,95358793.784,96360888,1,false
idle,4542,95374029.150,95375160.866,96381108,1,false
idle,4543,95394381.720,95395656.477,96401444,1,false
idle,4544,95414956.695,95416489.414,96421992,1,false
idle,4545,95435982.099,95441172.312,96443000,1,false
idle,4546,95456487.805,95461585.917,96463484,1,false
idle,4547,95476810.029,95481755.836,96483796,1,false
idle,4548,95496901.372,95498239.594,96503868,1,false
idle,4549,95517464.435,95522706.476,96524400,1,false
idle,4550,95537941.540,95543139.802,96544860,1,false
idle,4551,95558477.249,95563697.235,96565308,1,false
idle,4552,95578884.078,95584100.789,96585760,1,false
idle,4553,95599283.812,95600554.901,96606140,1,false
idle,4554,95619730.386,95620983.493,96626620,1,false
idle,4555,95640172.610,95641474.405,96646996,1,false
idle,4556,95660646.280,95661963.457,96667448,1,false
idle,4557,95681155.384,95682464.998,96687940,1,false
idle,4558,95701713.346,95707119.816,96708540,1,false
idle,4559,95722362.491,95727459.485,96729104,1,false
idle,4560,95742648.627,95743810.092,96749372,1,false
idle,4561,95763002.717,95764316.575,96769700,1,false
idle,4562,95783501.808,95784761.173,96790184,1,false
idle,4563,95803936.471,95805315.956,96810596,1,false
idle,4564,95824499.288,95825788.239,96831140,1,false
idle,4565,95844979.646,95846270.139,96851596,1,false
idle,4566,95865457.159,95866753.614,96872052,1,false
idle,4567,95885944.756,95887134.354,96892524,1,false
idle,4568,95906342.321,95907689.963,96912900,1,false
idle,4569,95926887.216,95928379.070,96933436,1,false
idle,4570,95947902.888,95952878.658,96954420,1,false
idle,4571,95968355.024,95973468.765,96974860,1,false
idle,4572,95988734.646,95993829.683,96995248,1,false
idle,4573,96009021.595,96014252.854,97015476,1,false
idle,4574,96029441.245,96034770.467,97035880,1,false
idle,4575,96050137.832,96055206.574,97056552,1,false
idle,4576,96070467.670,96075993.038,97076864,1,false
idle,4577,96091503.135,96096368.400,97097880,1,false
idle,4578,96111526.022,96116467.015,97117884,1,false
idle,4579,96131597.427,96132895.879,97137936,1,false
idle,4580,96152087.363,96153374.358,97158408,1,false
idle,4581,96172578.614,96173896.132,97178880,1,false
idle,4582,96193375.693,96198411.679,97199656,1,false
idle,4583,96213605.060,96214874.680,97219872,1,false
idle,4584,96234050.656,96235184.626,97240292,1,false
idle,4585,96254363.338,96255652.599,97260580,1,false
idle,4586,96274833.161,96276277.134,97281040,1,false
idle,4587,96295465.389,96296690.909,97301648,1,false
idle,4588,96315878.857,96317179.849,97322040,1,false
idle,4589,96336459.246,96337685.303,97342600,1,false
idle,4590,96356893.909,96358169.582,97363012,1,false
idle,4591,96377337.196,96378753.186,97383444,1,false
idle,4592,96398297.476,96403903.657,97404372,1,false
idle,4593,96419149.849,96423925.686,97425204,1,false
idle,4594,96440131.655,96445175.207,97446164,1,false
idle,4595,96460672.893,96465186.062,97466688,1,false
idle,4596,96481663.288,96485560.068,97487656,1,false
idle,4597,96502037.135,96506095.459,97508012,1,false
idle,4598,96522600.421,96526570.640,97528552,1,false
idle,4599,96543117.004,96547242.912,97549048,1,false
idle,4600,96563618.329,96567735.919,97569536,1,false
idle,4601,96583951.151,96587712.034,97589844,1,false
idle,4602,96604129.372,96608517.029,97610004,1,false
idle,4603,96624729.501,96628696.528,97630620,1,false
idle,4604,96645231.068,96649399.869,97651072,1,false
idle,4605,96665667.569,96669718.444,97671484,1,false
idle,4606,96685898.091,96690101.926,97691692,1,false
idle,4607,96706289.586,96710532.016,97712060,1,false
idle,4608,96726698.062,96730917.801,97732528,1,false
idle,4609,96747217.039,96751277.138,97752956,1,false
idle,4610,96767393.944,96771745.128,97773108,1,false
idle,4611,96787905.878,96792216.863,97793604,1,false
idle,4612,96808334.882,96812791.924,97814016,1,false
idle,4613,96828976.108,96833420.508,97834632,1,false
idle,4614,96849686.628,96854049.866,97855324,1,false
idle,4615,96870459.635,96874509.343,97876076,1,false
idle,4616,96890993.578,96895205.362,97896588,1,false
idle,4617,96911742.613,96915496.975,97917340,1,false
idle,4618,96932006.952,96936233.488,97937564,1,false
idle,4619,96952750.207,96956675.530,97958304,1,false
idle,4620,96973095.859,96977110.260,97978604,1,false
idle,4621,96993526.561,96997404.685,97999020,1,false
idle,4622,97013901.680,97018120.959,98019372,1,false
idle,4623,97034710.848,97038626.969,98040224,1,false
idle,4624,97055212.445,97059151.360,98060648,1,false
idle,4625,97075625.032,97079756.526,98081040,1,false
idle,4626,97096233.825,97099967.309,98101620,1,false
idle,4627,97116400.767,97120490.087,98121772,1,false
idle,4628,97136920.842,97140951.372,98142272,1,false
idle,4629,97157446.534,97161650.630,98162776,1,false
idle,4630,97178153.555,97181970.358,98183464,1,false
idle,4631,97198507.264,97202556.597,98203796,1,false
idle,4632,97218788.428,97223160.681,98224060,1,false
idle,4633,97239362.851,97242906.161,98244620,1,false
idle,4634,97260074.688,97263344.372,98265312,1,false
idle,4635,97280499.642,97283836.579,98285712,1,false
idle,4636,97301003.661,97304341.741,98306196,1,false
idle,4637,97321509.905,97324769.618,98326688,1,false
idle,4638,97341914.825,97345179.864,98347064,1,false
idle,4639,97362330.063,97365715.618,98367460,1,false
idle,4640,97382916.892,97387155.211,98388024,1,false
idle,4641,97403663.906,97407217.102,98408756,1,false
idle,4642,97423711.940,97427765.690,98428844,1,false
idle,4643,97444283.042,97447678.341,98449328,1,false
idle,4644,97464897.407,97468223.988,98469932,1,false
idle,4645,97485423.385,97488656.770,98490428,1,false
idle,4646,97505866.332,97509150.432,98510864,1,false
idle,4647,97526671.834,97530133.825,98531644,1,false
idle,4648,97547661.104,97550547.932,98552608,1,false
idle,4649,97567978.576,97571158.868,98572908,1,false
idle,4650,97588649.497,97591721.234,98593560,1,false
idle,4651,97609569.767,97611999.057,98614456,1,false
idle,4652,97630368.432,97632398.907,98635236,1,false
idle,4653,97650645.535,97652559.522,98655500,1,false
idle,4654,97671001.091,97673576.780,98675832,1,false
idle,4655,97691816.704,97693897.875,98696620,1,false
idle,4656,97712110.941,97713848.272,98716900,1,false
idle,4657,97733024.452,97734267.600,98737792,1,false
idle,4658,97753389.781,97754832.570,98758140,1,false
idle,4659,97773978.297,97775294.151,98778708,1,false
idle,4660,97794435.307,97795765.546,98799140,1,false
idle,4661,97814906.010,97816248.756,98819592,1,false
idle,4662,97835388.765,97836699.538,98840064,1,false
idle,4663,97855843.681,97857213.897,98860496,1,false
idle,4664,97876335.211,97877677.477,98880968,1,false
idle,4665,97896819.225,97898130.189,98901428,1,false
idle,4666,97917273.848,97918572.942,98921860,1,false
idle,4667,97937721.693,97939038.999,98942336,1,false
idle,4668,97958181.204,97959521.718,98962728,1,false
idle,4669,97978667.202,97979994.478,98983196,1,false
idle,4670,97999143.007,98000555.842,99003648,1,false
idle,4671,98019772.768,98021570.462,99024256,1,false
idle,4672,98040020.555,98041991.788,99044484,1,false
idle,4673,98060278.943,98062482.549,99064728,1,false
idle,4674,98081032.318,98083149.287,99085456,1,false
idle,4675,98101625.289,98103697.092,99106028,1,false
idle,4676,98122193.479,98123983.439,99126576,1,false
idle,4677,98142409.673,98144478.212,99146780,1,false
idle,4678,98163192.736,98164970.197,99167540,1,false
idle,4679,98183256.212,98185659.053,99187580,1,false
idle,4680,98204235.773,98205566.149,99208544,1,false
idle,4681,98224768.513,98230049.136,99229056,1,false
idle,4682,98245239.137,98250434.612,99249508,1,false
idle,4683,98265611.511,98266776.363,99269860,1,false
idle,4684,98285929.914,98287381.992,99290160,1,false
idle,4685,98306524.990,98307846.990,99310736,1,false
idle,4686,98327016.337,98328349.566,99331200,1,false
idle,4687,98347557.781,98348738.592,99351720,1,false
idle,4688,98367889.746,98369130.984,99372040,1,false
idle,4689,98388289.701,98389688.152,99392412,1,false
idle,4690,98408884.529,98410245.503,99413004,1,false
idle,4691,98429431.977,98430770.009,99433516,1,false
idle,4692,98449953.045,98451135.485,99454024,1,false
idle,4693,98470286.183,98471607.117,99474340,1,false
idle,4694,98490764.543,98492003.805,99494792,1,false
idle,4695,98511177.745,98512532.326,99515184,1,false
idle,4696,98531718.932,98533066.289,99535752,1,false
